Loan_ID,Account_ID,Loan_Date,Loan_Amount,Duration,Payments,Status,Frequency,Account_Date,Client_ID,owner_count,user_count,is_joint_account,txn_count,active_days,Avg_Trans_Amount,Total_Trans_Amount,Avg_Balance,Balance_Volatility,Total_Credit,Total_Debit,Net_Cashflow,Order_Count,Total_Order_Amount,Avg_Order_Amount,card_count,has_card,gold_card_count,district_name,region,avg_salary,unemployment_rate_1,unemployment_rate_2,avg_unemployment_rate,entrepreneurs_per_1000,crimes_1,crimes_2
5808,4099,1997-07-31,41856,48,872,C,"POPLATEK MESICNE",1996-05-26,4937,1,0,0,0,0,0,0,0,0,0,0,0,4,4499,1124.75,1,1,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
5856,4320,1997-08-09,51360,12,4280,B,"POPLATEK MESICNE",1996-07-23,5203,1,0,0,0,0,0,0,0,0,0,0,0,1,4280,4280,0,0,0,Trebic,"south Moravia",8814,4.76,5.74,5.250000114440918,107,2112,2059
6677,8169,1997-08-12,97980,60,1633,C,"POPLATEK MESICNE",1995-11-28,10090,1,0,0,0,0,0,0,0,0,0,0,0,3,7356,2452,0,0,0,Rokycany,"west Bohemia",8843,2.82,3.6,3.2099999666213987,113,818,888
6665,8114,1997-08-15,99300,60,1655,C,"POPLATEK MESICNE",1995-10-14,10023,1,0,0,0,0,0,0,0,0,0,0,0,3,8107,2702.33,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
5817,4127,1997-08-15,100800,24,4200,D,"POPLATEK MESICNE",1996-05-03,4968,1,0,0,0,0,0,0,0,0,0,0,0,4,15595.2001953125,3898.8,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
6541,7565,1997-08-17,153504,48,3198,C,"POPLATEK MESICNE",1996-04-02,9370,1,0,0,0,0,0,0,0,0,0,0,0,3,10074.800048828125,3358.27,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
6097,5362,1997-08-21,202848,48,4226,C,"POPLATEK TYDNE",1996-09-06,6473,1,0,1,0,0,0,0,0,0,0,0,0,3,18601.2998046875,6200.43,0,0,0,Sumperk,"north Moravia",8369,4.73,5.88,5.305000009536743,107,3736,2807
6338,6592,1997-08-24,390660,60,6511,C,"POPLATEK MESICNE",1996-10-20,7959,1,0,0,0,0,0,0,0,0,0,0,0,2,17265.7001953125,8632.85,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
5830,4190,1997-08-28,405780,60,6763,C,"POPLATEK MESICNE",1995-10-04,5050,1,0,0,0,0,0,0,0,0,0,0,0,4,12006,3001.5,0,0,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
6007,4949,1997-08-30,289920,48,6040,C,"POPLATEK MESICNE",1996-10-14,5978,1,0,0,0,0,0,0,0,0,0,0,0,1,6039.7998046875,6039.8,1,1,1,Decin,"north Bohemia",8705,5.75,7.61,6.68,116,4650,4859
6612,7907,1997-08-31,97392,12,8116,A,"POPLATEK MESICNE",1996-07-27,9775,1,0,1,0,0,0,0,0,0,0,0,0,2,14443.2001953125,7221.6,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6104,5395,1997-09-05,158184,36,4394,C,"POPLATEK MESICNE",1996-04-26,6511,1,0,0,0,0,0,0,0,0,0,0,0,1,4393.7998046875,4393.8,0,0,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6625,7966,1997-09-07,473280,60,7888,D,"POPLATEK MESICNE",1996-12-27,9846,1,0,0,0,0,0,0,0,0,0,0,0,1,7887.7001953125,7887.7,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
5963,4746,1997-09-07,204780,60,3413,C,"POPLATEK MESICNE",1997-02-21,5727,1,0,0,0,0,0,0,0,0,0,0,0,1,3413,3413,1,1,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6641,8026,1997-09-09,128268,36,3563,C,"POPLATEK MESICNE",1997-03-23,9914,1,0,0,0,0,0,0,0,0,0,0,0,1,3563,3563,1,1,0,Liberec,"north Bohemia",9198,3.33,4.28,3.8049999618530275,131,5796,6132
6196,5837,1997-09-14,177804,36,4939,C,"POPLATEK MESICNE",1996-07-18,7065,1,0,0,0,0,0,0,0,0,0,0,0,1,4939,4939,0,0,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
6355,6699,1997-09-24,127200,48,2650,C,"POPLATEK MESICNE",1996-06-08,8089,1,0,0,0,0,0,0,0,0,0,0,0,3,15457.199951171875,5152.4,0,0,0,"Jablonec n. Nisou","north Bohemia",8867,1.02,1.21,1.1149999904632568,130,3384,3620
6688,8268,1997-09-26,8616,24,359,C,"POPLATEK MESICNE",1996-09-19,10209,1,0,0,0,0,0,0,0,0,0,0,0,3,8228,2742.67,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
6239,6083,1997-09-28,360864,48,7518,D,"POPLATEK TYDNE",1996-09-19,7348,1,0,0,0,0,0,0,0,0,0,0,0,1,7518,7518,0,0,0,"Kutna Hora","central Bohemia",8546,2.95,4.02,3.4850000238418577,126,2640,3120
6113,5445,1997-10-01,78696,36,2186,C,"POPLATEK MESICNE",1997-02-19,6571,1,0,0,0,0,0,0,0,0,0,0,0,5,5793,1158.6,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6118,5477,1997-10-04,349392,48,7279,C,"POPLATEK MESICNE",1995-12-17,6610,1,0,0,0,0,0,0,0,0,0,0,0,2,13621.2998046875,6810.65,1,1,0,Hodonin,"south Moravia",8720,3.73,4.5,4.115000009536743,116,3729,3651
5779,3942,1997-10-14,107352,36,2982,C,"POPLATEK TYDNE",1996-05-10,4754,1,0,0,0,0,0,0,0,0,0,0,0,2,16410.5,8205.25,0,0,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6605,7890,1997-10-14,79344,48,1653,C,"POPLATEK MESICNE",1996-03-26,9755,1,0,0,0,0,0,0,0,0,0,0,0,2,5957,2978.5,0,0,0,Cheb,"west Bohemia",8624,1.79,2.66,2.2249999809265137,102,2879,3198
6655,8085,1997-10-17,260400,60,4340,D,"POPLATEK MESICNE",1996-04-08,9987,1,0,0,0,0,0,0,0,0,0,0,0,3,16221,5407,0,0,0,Opava,"north Moravia",8746,3.33,3.74,3.5349999618530275,90,4355,4433
6534,7542,1997-10-19,590820,60,9847,C,"POPLATEK MESICNE",1996-05-16,9340,1,0,0,0,0,0,0,0,0,0,0,0,3,16919,5639.67,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6607,7894,1997-10-21,153144,36,4254,C,"POPLATEK MESICNE",1996-04-09,9760,1,0,0,0,0,0,0,0,0,0,0,0,3,11738.7001953125,3912.9,1,1,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6242,6097,1997-10-22,26208,36,728,C,"POPLATEK MESICNE",1997-06-15,7366,1,0,0,0,0,0,0,0,0,0,0,0,2,3883,1941.5,0,0,0,Rokycany,"west Bohemia",8843,2.82,3.6,3.2099999666213987,113,818,888
6675,8158,1997-11-01,238716,36,6631,C,"POPLATEK TYDNE",1996-06-16,10075,1,0,0,0,0,0,0,0,0,0,0,0,3,18316.7001953125,6105.57,0,0,0,"Rychnov nad Kneznou","east Bohemia",9060,1.78,2.44,2.109999985694885,124,1655,1717
5956,4725,1997-11-04,168264,36,4674,C,"POPLATEK MESICNE",1997-04-14,5699,1,0,0,0,0,0,0,0,0,0,0,0,2,18136.2001953125,9068.1,0,0,0,Opava,"north Moravia",8746,3.33,3.74,3.5349999618530275,90,4355,4433
6437,7052,1997-11-09,63972,36,1777,D,"POPLATEK PO OBRATU",1997-07-17,8510,1,0,0,0,0,0,0,0,0,0,0,0,1,1776.699951171875,1776.7,0,0,0,"Brno - venkov","south Moravia",8743,1.88,2.43,2.154999997615814,111,3659,3894
5973,4784,1997-11-24,219456,48,4572,C,"POPLATEK MESICNE",1997-08-08,5774,1,0,1,0,0,0,0,0,0,0,0,0,1,4572,4572,0,0,0,Nachod,"east Bohemia",8369,1.79,2.31,2.049999980926514,117,2854,2618
6075,5267,1997-11-26,129312,24,5388,D,"POPLATEK MESICNE",1996-01-12,6363,1,0,0,0,0,0,0,0,0,0,0,0,1,5388.5,5388.5,0,0,0,Kladno,"central Bohemia",9753,4.64,5.05,4.844999933242798,109,5244,5892
6468,7176,1997-11-30,203940,60,3399,C,"POPLATEK MESICNE",1996-12-07,8661,1,0,0,0,0,0,0,0,0,0,0,0,2,9509,4754.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6502,7424,1997-12-08,30276,12,2523,A,"POPLATEK MESICNE",1996-07-28,9202,1,0,0,0,0,0,0,0,0,0,0,0,4,10614.199951171875,2653.55,0,0,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
5862,4342,1997-12-09,100128,24,4172,C,"POPLATEK MESICNE",1996-04-29,5232,1,0,0,0,0,0,0,0,0,0,0,0,2,10307,5153.5,1,1,0,"Ostrava - mesto","north Moravia",10673,4.75,5.44,5.095000000000001,100,18782,18347
6727,8505,1997-12-10,42840,12,3570,A,"POPLATEK MESICNE",1997-03-20,10492,1,0,0,0,0,0,0,0,0,0,0,0,1,3570,3570,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
6544,7594,1997-12-11,130464,48,2718,C,"POPLATEK MESICNE",1996-02-16,9403,1,0,0,0,0,0,0,0,0,0,0,0,5,8742,1748.4,0,0,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
5933,4631,1997-12-13,87528,24,3647,C,"POPLATEK PO OBRATU",1996-12-12,5579,1,0,1,0,0,0,0,0,0,0,0,0,1,3647,3647,1,1,0,Vsetin,"north Moravia",8909,4.01,5.56,4.785000114440917,113,3460,3590
6574,7745,1997-12-20,77544,36,2154,C,"POPLATEK MESICNE",1996-11-29,9582,1,0,0,0,0,0,0,0,0,0,0,0,2,12313.800048828125,6156.9,1,1,0,Benesov,"central Bohemia",8507,1.67,1.85,1.759999978542328,132,2159,2674
6399,6902,1997-12-21,49320,36,1370,C,"POPLATEK MESICNE",1996-10-22,8333,1,0,0,0,0,0,0,0,0,0,0,0,3,5935,1978.33,0,0,0,Prostejov,"south Moravia",8441,3.45,4.48,3.965000023841858,115,1879,2252
6353,6686,1997-12-25,116496,24,4854,C,"POPLATEK MESICNE",1996-02-10,8074,1,0,0,0,0,0,0,0,0,0,0,0,1,4853.7998046875,4853.8,0,0,0,Trebic,"south Moravia",8814,4.76,5.74,5.250000114440918,107,2112,2059
5976,4794,1997-12-27,465504,48,9698,D,"POPLATEK MESICNE",1996-12-18,5788,1,0,0,0,0,0,0,0,0,0,0,0,5,17025,3405,0,0,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6059,5196,1997-12-28,79824,12,6652,A,"POPLATEK TYDNE",1997-06-29,6275,1,0,0,0,0,0,0,0,0,0,0,0,2,14557.5,7278.75,1,1,0,Rakovnik,"central Bohemia",8598,2.77,3.26,3.0149999904632567,123,1597,1875
5799,4052,1997-12-28,106128,36,2948,C,"POPLATEK TYDNE",1997-01-25,4882,1,0,0,0,0,0,0,0,0,0,0,0,1,2948,2948,0,0,0,Liberec,"north Bohemia",9198,3.33,4.28,3.8049999618530275,131,5796,6132
6147,5602,1997-12-28,177504,48,3698,C,"POPLATEK PO OBRATU",1996-07-10,6764,1,0,0,0,0,0,0,0,0,0,0,0,1,3697.800048828125,3697.8,1,1,0,Prachatice,"south Bohemia",8402,3.13,3.98,3.555000057220459,120,999,1099
6254,6157,1997-12-28,247920,48,5165,C,"POPLATEK MESICNE",1996-11-11,7434,1,0,0,0,0,0,0,0,0,0,0,0,2,14688.2001953125,7344.1,1,1,0,Chomutov,"north Bohemia",9675,6.43,7.68,7.054999914169311,100,5323,5190
5909,4550,1998-01-03,61320,60,1022,C,"POPLATEK MESICNE",1997-02-06,5487,1,0,0,0,0,0,0,0,0,0,0,0,4,4166,1041.5,0,0,0,Breclav,"south Moravia",8772,4.69,4.98,4.83500002861023,126,2854,3158
5782,3953,1998-01-04,63576,12,5298,C,"POPLATEK MESICNE",1997-06-16,4768,1,0,0,0,0,0,0,0,0,0,0,0,1,5297.7001953125,5297.7,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6237,6075,1998-01-06,407952,48,8499,D,"POPLATEK MESICNE",1996-09-15,7339,1,0,0,0,0,0,0,0,0,0,0,0,1,8499,8499,0,0,0,Prachatice,"south Bohemia",8402,3.13,3.98,3.555000057220459,120,999,1099
6552,7632,1998-01-08,170448,48,3551,C,"POPLATEK MESICNE",1996-09-22,9450,1,0,1,0,0,0,0,0,0,0,0,0,2,13180,6590,0,0,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
5930,4616,1998-01-12,66696,24,2779,C,"POPLATEK MESICNE",1997-09-24,5563,1,0,0,0,0,0,0,0,0,0,0,0,2,15038.699951171875,7519.35,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6486,7240,1998-01-15,152160,60,2536,C,"POPLATEK MESICNE",1996-04-23,8737,1,0,1,0,0,0,0,0,0,0,0,0,2,11671.699951171875,5835.85,0,0,0,Pelhrimov,"south Bohemia",8114,2.38,2.62,2.500000057220459,119,1003,1181
6643,8038,1998-01-18,35856,24,1494,C,"POPLATEK MESICNE",1996-08-17,9929,1,0,0,0,0,0,0,0,0,0,0,0,2,6709,3354.5,1,1,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6553,7636,1998-01-26,42384,12,3532,C,"POPLATEK MESICNE",1996-10-08,9456,1,0,0,0,0,0,0,0,0,0,0,0,3,6934,2311.33,0,0,0,Teplice,"north Bohemia",9317,6.49,7.07,6.779999885559082,97,6949,6872
6044,5133,1998-01-27,57060,12,4755,C,"POPLATEK TYDNE",1996-12-08,6196,1,0,0,0,0,0,0,0,0,0,0,0,4,9366,2341.5,1,1,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
6633,7997,1998-02-05,160656,24,6694,C,"POPLATEK MESICNE",1996-04-25,9880,1,0,0,0,0,0,0,0,0,0,0,0,1,6694.2001953125,6694.2,0,0,0,"Praha - vychod","central Bohemia",10124,0.56,0.54,0.5500000011920929,141,3810,4316
6442,7082,1998-02-08,194160,48,4045,C,"POPLATEK MESICNE",1996-09-06,8548,1,0,0,0,0,0,0,0,0,0,0,0,5,11885,2377,0,0,0,Hodonin,"south Moravia",8720,3.73,4.5,4.115000009536743,116,3729,3651
5889,4456,1998-02-09,321240,60,5354,C,"POPLATEK MESICNE",1996-09-03,5376,1,0,0,0,0,0,0,0,0,0,0,0,1,5353.5,5353.5,1,1,0,"Ceske Budejovice","south Bohemia",10045,1.42,1.71,1.5649999785423279,135,6604,6295
6730,8523,1998-02-15,93036,12,7753,C,"POPLATEK MESICNE",1996-11-25,10517,1,0,0,0,0,0,0,0,0,0,0,0,1,7753.2998046875,7753.3,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6568,7713,1998-02-25,220440,60,3674,C,"POPLATEK TYDNE",1996-05-25,9546,1,0,0,0,0,0,0,0,0,0,0,0,2,12091.699951171875,6045.85,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
5772,3906,1998-03-08,334620,60,5577,C,"POPLATEK MESICNE",1997-07-08,4710,1,0,1,0,0,0,0,0,0,0,0,0,1,5577.2998046875,5577.3,0,0,0,"Usti nad Orlici","east Bohemia",8363,2.52,3.49,3.004999990463257,108,2564,2799
6495,7274,1998-03-12,49044,12,4087,C,"POPLATEK MESICNE",1997-09-28,8777,1,0,0,0,0,0,0,0,0,0,0,0,2,8689.800048828125,4344.9,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
5773,3907,1998-03-16,133848,24,5577,C,"POPLATEK MESICNE",1996-04-18,4712,1,0,0,0,0,0,0,0,0,0,0,0,1,5577.2998046875,5577.3,0,0,0,Litomerice,"north Bohemia",9065,4.46,5.39,4.925000019073487,123,4147,4166
6052,5164,1998-03-23,22356,36,621,C,"POPLATEK MESICNE",1997-05-13,6235,1,0,0,0,0,0,0,0,0,0,0,0,2,4882,2441,0,0,0,Kolin,"central Bohemia",9307,3.85,4.43,4.139999952316284,118,2616,3040
6682,8225,1998-03-30,36204,12,3017,D,"POPLATEK MESICNE",1996-12-07,10159,1,0,0,0,0,0,0,0,0,0,0,0,1,3017.199951171875,3017.2,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
6083,5305,1998-03-31,240528,48,5011,C,"POPLATEK MESICNE",1996-09-16,6408,1,0,0,0,0,0,0,0,0,0,0,0,1,5011.2001953125,5011.2,0,0,0,Pardubice,"east Bohemia",9538,1.51,1.81,1.6599999952316284,111,6079,5410
6464,7156,1998-04-16,49488,24,2062,C,"POPLATEK MESICNE",1997-09-11,8636,1,0,0,0,0,0,0,0,0,0,0,0,1,2062,2062,1,1,0,"Novy Jicin","north Moravia",8678,5.93,5.57,5.749999914169312,102,4980,4595
6136,5572,1998-04-19,140880,60,2348,C,"POPLATEK MESICNE",1997-08-11,6729,1,0,0,0,0,0,0,0,0,0,0,0,2,13662,6831,0,0,0,"Cesky Krumlov","south Bohemia",9045,3.13,3.6,3.365000057220459,124,1845,1879
6235,6062,1998-04-19,321360,60,5356,C,"POPLATEK MESICNE",1996-08-28,7325,1,0,0,0,0,0,0,0,0,0,0,0,2,15964,7982,1,1,0,"Karlovy Vary","west Bohemia",8991,1.39,2.01,1.6999999928474425,128,5198,5273
6508,7437,1998-04-19,110736,48,2307,C,"POPLATEK TYDNE",1997-08-08,9217,1,0,0,0,0,0,0,0,0,0,0,0,4,9666.800048828125,2416.7,0,0,0,Prachatice,"south Bohemia",8402,3.13,3.98,3.555000057220459,120,999,1099
6632,7990,1998-04-23,144960,48,3020,C,"POPLATEK MESICNE",1996-08-30,9872,1,0,0,0,0,0,0,0,0,0,0,0,2,10178,5089,0,0,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
6320,6495,1998-04-28,104964,12,8747,C,"POPLATEK MESICNE",1996-07-23,7843,1,0,0,0,0,0,0,0,0,0,0,0,2,17353,8676.5,0,0,0,"Kutna Hora","central Bohemia",8546,2.95,4.02,3.4850000238418577,126,2640,3120
5906,4533,1998-05-05,81144,36,2254,C,"POPLATEK MESICNE",1997-08-03,5468,1,0,0,0,0,0,0,0,0,0,0,0,2,12732.5,6366.25,1,1,0,"Frydek - Mistek","north Moravia",9893,4.09,4.72,4.405000076293945,96,5623,5887
6571,7733,1998-05-12,140064,24,5836,C,"POPLATEK TYDNE",1996-07-08,9569,1,0,0,0,0,0,0,0,0,0,0,0,1,5836,5836,1,1,0,Prachatice,"south Bohemia",8402,3.13,3.98,3.555000057220459,120,999,1099
6312,6453,1998-05-17,10944,36,304,C,"POPLATEK MESICNE",1996-07-27,7787,1,0,0,0,0,0,0,0,0,0,0,0,4,3054,763.5,0,0,0,Chomutov,"north Bohemia",9675,6.43,7.68,7.054999914169311,100,5323,5190
6470,7181,1998-05-17,49872,12,4156,C,"POPLATEK PO OBRATU",1996-07-02,8667,1,0,0,0,0,0,0,0,0,0,0,0,5,10137.5,2027.5,0,0,0,Vsetin,"north Moravia",8909,4.01,5.56,4.785000114440917,113,3460,3590
6234,6061,1998-05-28,5148,12,429,C,"POPLATEK MESICNE",1997-03-08,7324,1,0,0,0,0,0,0,0,0,0,0,0,2,8950,4475,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6569,7721,1998-05-28,45456,12,3788,C,"POPLATEK MESICNE",1997-07-03,9555,1,0,0,0,0,0,0,0,0,0,0,0,1,3788.300048828125,3788.3,1,1,0,Rakovnik,"central Bohemia",8598,2.77,3.26,3.0149999904632567,123,1597,1875
6746,8639,1998-06-06,185640,60,3094,C,"POPLATEK MESICNE",1997-08-22,10654,1,0,0,0,0,0,0,0,0,0,0,0,1,3094.5,3094.5,0,0,0,Nachod,"east Bohemia",8369,1.79,2.31,2.049999980926514,117,2854,2618
6450,7099,1998-06-10,234336,48,4882,C,"POPLATEK MESICNE",1996-08-20,8568,1,0,0,0,0,0,0,0,0,0,0,0,4,17412.5,4353.12,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6215,5944,1998-06-18,78720,48,1640,C,"POPLATEK MESICNE",1997-06-06,7186,1,0,0,0,0,0,0,0,0,0,0,0,2,6325,3162.5,1,1,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
5823,4144,1998-06-21,212976,36,5916,C,"POPLATEK MESICNE",1996-08-19,4993,1,0,1,0,0,0,0,0,0,0,0,0,2,14668.7001953125,7334.35,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6207,5912,1998-06-23,184620,60,3077,C,"POPLATEK MESICNE",1996-10-25,7150,1,0,0,0,0,0,0,0,0,0,0,0,2,12922.800048828125,6461.4,0,0,0,Jicin,"east Bohemia",8390,2.28,2.89,2.5849999856948855,132,2080,2122
6539,7559,1998-07-11,12792,12,1066,C,"POPLATEK MESICNE",1997-05-24,9362,1,0,0,0,0,0,0,0,0,0,0,0,2,5178,2589,0,0,0,Breclav,"south Moravia",8772,4.69,4.98,4.83500002861023,126,2854,3158
5774,3916,1998-07-12,96984,36,2694,C,"POPLATEK MESICNE",1997-09-28,4722,1,0,0,0,0,0,0,0,0,0,0,0,4,17241.699951171875,4310.42,0,0,0,"Mlada Boleslav","central Bohemia",11277,1.25,1.44,1.345,127,5179,4987
6357,6706,1998-07-12,64860,60,1081,C,"POPLATEK MESICNE",1996-12-28,8096,1,0,0,0,0,0,0,0,0,0,0,0,4,4549,1137.25,0,0,0,Louny,"north Bohemia",8965,7.08,8.23,7.654999961853028,104,2653,2822
6054,5180,1998-07-16,58764,12,4897,C,"POPLATEK MESICNE",1997-02-24,6255,1,0,1,0,0,0,0,0,0,0,0,0,1,4897,4897,1,1,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
6755,8713,1998-07-24,170700,60,2845,C,"POPLATEK MESICNE",1997-05-18,10746,1,0,0,0,0,0,0,0,0,0,0,0,1,2845,2845,0,0,0,Blansko,"south Moravia",8240,2.53,3.56,3.0449999856948855,99,1850,1903
5991,4858,1998-07-27,335184,48,6983,D,"POPLATEK MESICNE",1997-06-21,5866,1,0,0,0,0,0,0,0,0,0,0,0,1,6983.2998046875,6983.3,0,0,0,Bruntal,"north Moravia",8110,5.77,6.55,6.159999990463257,109,3244,3079
5893,4467,1998-08-03,86184,36,2394,C,"POPLATEK TYDNE",1997-04-13,5389,1,0,0,0,0,0,0,0,0,0,0,0,2,6950.5,3475.25,0,0,0,Pelhrimov,"south Bohemia",8114,2.38,2.62,2.500000057220459,119,1003,1181
6078,5283,1998-09-09,170832,48,3559,C,"POPLATEK MESICNE",1997-09-18,6383,1,0,0,0,0,0,0,0,0,0,0,0,2,13208,6604,0,0,0,"Cesky Krumlov","south Bohemia",9045,3.13,3.6,3.365000057220459,124,1845,1879
6321,6505,1998-10-08,38496,12,3208,C,"POPLATEK MESICNE",1997-09-13,7855,1,0,0,0,0,0,0,0,0,0,0,0,1,3207.800048828125,3207.8,1,1,0,Melnik,"central Bohemia",9920,2.26,2.87,2.5649999952316285,130,4289,4846
5865,4354,1998-10-30,327660,60,5461,C,"POPLATEK MESICNE",1997-01-08,5245,1,0,0,0,0,0,0,0,0,0,0,0,2,18217.2998046875,9108.65,1,1,0,Louny,"north Bohemia",8965,7.08,8.23,7.654999961853028,104,2653,2822
5841,4268,1998-11-04,41988,12,3499,C,"POPLATEK MESICNE",1997-02-20,5143,1,0,1,0,0,0,0,0,0,0,0,0,2,10145,5072.5,0,0,0,Vsetin,"north Moravia",8909,4.01,5.56,4.785000114440917,113,3460,3590
6469,7180,1998-11-17,99744,24,4156,C,"POPLATEK TYDNE",1997-06-12,8666,1,0,0,0,0,0,0,0,0,0,0,0,2,12245.5,6122.75,0,0,0,Melnik,"central Bohemia",9920,2.26,2.87,2.5649999952316285,130,4289,4846
6168,5698,1998-11-21,99216,36,2756,C,"POPLATEK MESICNE",1997-09-04,6892,1,0,1,0,0,0,0,0,0,0,0,0,2,12876,6438,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6402,6922,1998-12-06,139488,24,5812,C,"POPLATEK TYDNE",1997-05-12,8356,1,0,0,0,0,0,0,0,0,0,0,0,1,5811.7001953125,5811.7,0,0,0,Beroun,"central Bohemia",8980,1.95,2.21,2.080000023841858,111,2824,2813
6748,8645,1998-12-08,240900,60,4015,C,"POPLATEK MESICNE",1997-06-23,10662,1,0,0,0,0,0,0,0,0,0,0,0,2,12934,6467,0,0,0,Prostejov,"south Moravia",8441,3.45,4.48,3.965000023841858,115,1879,2252
6436,7049,1998-05-22,495180,60,8253,C,"POPLATEK MESICNE",1997-10-12,8506,1,0,0,0,0,0,0,0,0,0,0,0,1,8253.2001953125,8253.2,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5815,4116,1998-06-03,151200,36,4200,C,"POPLATEK MESICNE",1997-10-05,4956,1,0,0,0,0,0,0,0,0,0,0,0,2,18648.2001953125,9324.1,0,0,0,"Kutna Hora","central Bohemia",8546,2.95,4.02,3.4850000238418577,126,2640,3120
6863,9188,1993-07-28,127080,60,2118,A,"POPLATEK MESICNE",1993-02-08,11314,1,0,0,33,22,4716.55,155646,28198.33,10286.7,88067,67579,20488,4,10591.300048828125,2647.83,0,0,0,Jicin,"east Bohemia",8390,2.28,2.89,2.5849999856948855,132,2080,2122
7240,11013,1993-09-06,274740,60,4579,A,"POPLATEK TYDNE",1993-02-14,13539,1,0,0,26,21,19667.62,511358,57805.31,25052.27,276144,235214,40930,3,14834,4944.67,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7284,11265,1993-09-15,52788,12,4399,A,"POPLATEK MESICNE",1993-01-14,13845,1,0,0,36,33,3980.94,143314,22496.69,7059.93,80785,62529,18256,3,7512,2504,0,0,0,"Cesky Krumlov","south Bohemia",9045,3.13,3.6,3.365000057220459,124,1845,1879
7235,10973,1993-10-13,154416,48,3217,A,"POPLATEK TYDNE",1993-04-20,13490,1,0,0,23,19,11149.04,256428,48720.61,21401.34,146461,109967,36494,1,3216.699951171875,3216.7,0,0,0,Pisek,"south Bohemia",8968,2.83,3.35,3.089999961853027,131,1740,1910
7121,10364,1993-11-10,21924,36,609,A,"POPLATEK MESICNE",1993-01-17,12754,1,0,1,31,29,6440.55,199657,32800.26,11195.61,114821,84836,29985,2,6871,3435.5,0,0,0,"Brno - venkov","south Moravia",8743,1.88,2.43,2.154999997615814,111,3659,3894
